Date	Open	High	Low	Close
2023-03-30 22:00:00	15690,0	15690,0	15690,0	15690,0
2023-03-30 21:00:00	15670,0	15688,0	15662,0	15686,0
2023-03-30 20:00:00	15663,0	15679,0	15662,0	15671,0
2023-03-30 19:00:00	15665,0	15674,0	15644,0	15663,0
2023-03-30 18:00:00	15673,0	15679,0	15652,0	15664,0
2023-03-30 17:00:00	15680,0	15692,0	15661,0	15674,0
2023-03-30 16:00:00	15650,0	15684,0	15626,0	15678,0
2023-03-30 15:00:00	15631,0	15655,0	15617,0	15652,0
2023-03-30 14:00:00	15667,0	15667,0	15624,0	15631,0
2023-03-30 13:00:00	15678,0	15692,0	15660,0	15667,0
2023-03-30 12:00:00	15636,0	15682,0	15629,0	15676,0
2023-03-30 11:00:00	15648,0	15661,0	15632,0	15636,0
2023-03-30 10:00:00	15633,0	15663,0	15622,0	15648,0
2023-03-30 09:00:00	15568,0	15658,0	15533,0	15630,0
2023-03-30 08:00:00	15563,0	15584,0	15547,0	15567,0
2023-03-30 07:00:00	15517,0	15578,0	15516,0	15566,0
2023-03-30 06:00:00	15501,0	15522,0	15501,0	15518,0
2023-03-30 05:00:00	15493,0	15505,0	15493,0	15502,0
2023-03-30 04:00:00	15510,0	15519,0	15494,0	15494,0
2023-03-30 03:00:00	15511,0	15522,0	15499,0	15508,0
2023-03-30 02:00:00	15492,0	15514,0	15492,0	15510,0
2023-03-29 21:00:00	15498,0	15528,0	15483,0	15517,0
2023-03-29 20:00:00	15485,0	15502,0	15476,0	15498,0
2023-03-29 19:00:00	15486,0	15502,0	15482,0	15486,0
2023-03-29 18:00:00	15500,0	15504,0	15482,0	15486,0
2023-03-29 17:00:00	15436,0	15510,0	15434,0	15500,0
2023-03-29 16:00:00	15485,0	15490,0	15430,0	15436,0
2023-03-29 15:00:00	15439,0	15497,0	15437,0	15486,0
2023-03-29 14:00:00	15433,0	15445,0	15421,0	15440,0
2023-03-29 13:00:00	15432,0	15445,0	15417,0	15434,0
2023-03-29 12:00:00	15422,0	15439,0	15401,0	15431,0
2023-03-29 11:00:00	15397,0	15442,0	15389,0	15422,0
2023-03-29 10:00:00	15362,0	15404,0	15339,0	15396,0
2023-03-29 09:00:00	15377,0	15407,0	15336,0	15363,0
2023-03-29 08:00:00	15375,0	15386,0	15349,0	15375,0
2023-03-29 07:00:00	15353,0	15380,0	15353,0	15377,0
2023-03-29 06:00:00	15336,0	15355,0	15333,0	15351,0
2023-03-29 05:00:00	15328,0	15339,0	15325,0	15337,0
2023-03-29 04:00:00	15327,0	15332,0	15322,0	15327,0
2023-03-29 03:00:00	15322,0	15339,0	15320,0	15327,0
2023-03-29 02:00:00	15305,0	15324,0	15299,0	15319,0
2023-03-28 22:00:00	15282,0	15282,0	15282,0	15282,0
